Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD)
3532,54,Female,Shoes,Footwear,52
3533,61,Female,Pants,Clothing,68
3534,50,Female,Sneakers,Footwear,98
3535,65,Female,Shoes,Footwear,83
3536,68,Female,Shorts,Clothing,51
3537,55,Female,Handbag,Accessories,21
3538,57,Female,Handbag,Accessories,92
3539,56,Female,Shoes,Footwear,63
3540,29,Female,Jewelry,Accessories,56
3541,24,Female,Shorts,Clothing,95
3542,59,Female,Blouse,Clothing,66
3543,62,Female,Coat,Outerwear,28
3544,58,Female,Hat,Accessories,83
3545,64,Female,Socks,Clothing,55
3546,48,Female,Sandals,Footwear,28
3547,60,Female,Scarf,Accessories,79
3548,52,Female,Scarf,Accessories,31
3549,63,Female,Blouse,Clothing,37
3550,44,Female,T-shirt,Clothing,34
3551,63,Female,Shoes,Footwear,74
3552,66,Female,Gloves,Accessories,31
3553,22,Female,Sunglasses,Accessories,66
3554,62,Female,Shoes,Footwear,99
3555,39,Female,Dress,Clothing,55
3556,25,Female,Blouse,Clothing,23
3557,70,Female,Sweater,Clothing,88
3558,52,Female,Jacket,Outerwear,26
3559,68,Female,Backpack,Accessories,94
3560,18,Female,Shorts,Clothing,25
3561,18,Female,Socks,Clothing,96
3562,63,Female,Sneakers,Footwear,29
3563,47,Female,Sneakers,Footwear,36
3564,43,Female,Blouse,Clothing,90
3565,60,Female,Gloves,Accessories,38
3566,49,Female,Handbag,Accessories,52
3567,28,Female,Jeans,Clothing,88
3568,32,Female,Scarf,Accessories,56
3569,29,Female,Sandals,Footwear,71
3570,35,Female,Sandals,Footwear,94
3571,23,Female,Dress,Clothing,97
3572,70,Female,Skirt,Clothing,27
3573,23,Female,Shorts,Clothing,28
3574,43,Female,Jeans,Clothing,67
3575,29,Female,Socks,Clothing,70
3576,61,Female,Coat,Outerwear,95
3577,29,Female,Boots,Footwear,24
3578,66,Female,Belt,Accessories,35
3579,46,Female,Shoes,Footwear,22
3580,34,Female,Scarf,Accessories,66
3581,51,Female,Blouse,Clothing,83
3582,26,Female,Dress,Clothing,95
3583,23,Female,Shorts,Clothing,41
3584,52,Female,Blouse,Clothing,77
3585,39,Female,Sneakers,Footwear,52
3586,39,Female,Gloves,Accessories,41
3587,33,Female,Hoodie,Clothing,28
3588,33,Female,Sweater,Clothing,90
3589,23,Female,Sunglasses,Accessories,55
3590,31,Female,Belt,Accessories,73
3591,27,Female,Dress,Clothing,87
3592,48,Female,Jacket,Outerwear,89
3593,61,Female,Boots,Footwear,82
3594,63,Female,Sandals,Footwear,80
3595,19,Female,Scarf,Accessories,87
3596,21,Female,Blouse,Clothing,41
3597,28,Female,Hoodie,Clothing,83
3598,29,Female,Sunglasses,Accessories,71
3599,23,Female,Hoodie,Clothing,76
3600,37,Female,Scarf,Accessories,34
3601,67,Female,Dress,Clothing,81
3602,34,Female,T-shirt,Clothing,47
3603,58,Female,Skirt,Clothing,36
3604,45,Female,Jeans,Clothing,51
3605,63,Female,Hoodie,Clothing,86
3606,68,Female,Jeans,Clothing,41
3607,41,Female,Sandals,Footwear,90
3608,50,Female,Hat,Accessories,93
3609,24,Female,Gloves,Accessories,56
3610,21,Female,Socks,Clothing,39
3611,18,Female,Jacket,Outerwear,86
3612,63,Female,T-shirt,Clothing,82
3613,47,Female,Sandals,Footwear,29
3614,58,Female,Hat,Accessories,27
3615,46,Female,Gloves,Accessories,25
3616,35,Female,Dress,Clothing,31
3617,42,Female,Hoodie,Clothing,23
3618,48,Female,Belt,Accessories,47
3619,28,Female,Gloves,Accessories,67
3620,44,Female,Scarf,Accessories,75
3621,60,Female,Sandals,Footwear,82
3622,38,Female,Sneakers,Footwear,32
3623,46,Female,Dress,Clothing,41
3624,39,Female,Jewelry,Accessories,89
3625,22,Female,Hat,Accessories,82
3626,44,Female,Scarf,Accessories,99
3627,69,Female,Blouse,Clothing,98
3628,39,Female,Belt,Accessories,54
3629,53,Female,Blouse,Clothing,88
3630,52,Female,T-shirt,Clothing,43
3631,65,Female,Hat,Accessories,73
3632,48,Female,Hat,Accessories,50
3633,27,Female,Sneakers,Footwear,73
3634,39,Female,Gloves,Accessories,51
3635,59,Female,Socks,Clothing,22
3636,52,Female,Sandals,Footwear,32
3637,50,Female,Sandals,Footwear,38
3638,32,Female,Boots,Footwear,66
3639,40,Female,Backpack,Accessories,20
3640,26,Female,Coat,Outerwear,44
3641,47,Female,Sunglasses,Accessories,31
3642,51,Female,Jacket,Outerwear,45
3643,47,Female,Dress,Clothing,71
3644,53,Female,Scarf,Accessories,96
3645,35,Female,Blouse,Clothing,32
3646,38,Female,Backpack,Accessories,90
3647,69,Female,Jewelry,Accessories,68
3648,47,Female,Shorts,Clothing,45
3649,31,Female,Skirt,Clothing,67
3650,68,Female,Skirt,Clothing,57
3651,51,Female,Jeans,Clothing,60
3652,20,Female,Handbag,Accessories,32
3653,27,Female,Handbag,Accessories,29
3654,67,Female,Coat,Outerwear,20
3655,21,Female,Jewelry,Accessories,98
3656,20,Female,Sweater,Clothing,27
3657,35,Female,Jacket,Outerwear,67
3658,58,Female,Shoes,Footwear,82
3659,28,Female,T-shirt,Clothing,72
3660,27,Female,Sandals,Footwear,77
3661,19,Female,Shoes,Footwear,74
3662,63,Female,Sandals,Footwear,39
3663,69,Female,Shorts,Clothing,80
3664,65,Female,Backpack,Accessories,59
3665,63,Female,Jacket,Outerwear,68
3666,28,Female,Socks,Clothing,77
3667,67,Female,Jewelry,Accessories,50
3668,51,Female,Pants,Clothing,45
3669,59,Female,Blouse,Clothing,71
3670,25,Female,Socks,Clothing,52
3671,31,Female,Shoes,Footwear,50
3672,62,Female,Handbag,Accessories,66
3673,51,Female,Sandals,Footwear,81
3674,32,Female,Socks,Clothing,28
3675,35,Female,Handbag,Accessories,65
3676,70,Female,Hat,Accessories,80
3677,19,Female,Jewelry,Accessories,94
3678,32,Female,Backpack,Accessories,30
3679,56,Female,Shirt,Clothing,45
3680,53,Female,Coat,Outerwear,91
3681,22,Female,Sunglasses,Accessories,36
3682,26,Female,Gloves,Accessories,73
3683,42,Female,Shirt,Clothing,60
3684,30,Female,Socks,Clothing,77
3685,29,Female,Skirt,Clothing,86
3686,47,Female,Shorts,Clothing,42
3687,59,Female,Sandals,Footwear,70
3688,34,Female,Shirt,Clothing,44
3689,52,Female,Sunglasses,Accessories,91
3690,47,Female,Jewelry,Accessories,30
3691,24,Female,Blouse,Clothing,23
3692,63,Female,Sandals,Footwear,21
3693,59,Female,Coat,Outerwear,34
3694,66,Female,Blouse,Clothing,46
3695,45,Female,Sweater,Clothing,41
3696,38,Female,Skirt,Clothing,33
3697,63,Female,Blouse,Clothing,48
3698,55,Female,Hoodie,Clothing,66
3699,25,Female,Skirt,Clothing,54
3700,51,Female,Backpack,Accessories,55
3701,28,Female,Handbag,Accessories,84
3702,46,Female,Sandals,Footwear,66
3703,58,Female,Shoes,Footwear,65
3704,30,Female,Sandals,Footwear,83
3705,68,Female,Sunglasses,Accessories,61
3706,28,Female,Skirt,Clothing,65
3707,26,Female,Sandals,Footwear,55
3708,35,Female,Gloves,Accessories,79
3709,40,Female,Hoodie,Clothing,96
3710,31,Female,Socks,Clothing,43
3711,60,Female,Jewelry,Accessories,40
3712,69,Female,Hat,Accessories,62
3713,51,Female,Blouse,Clothing,72
3714,49,Female,Shoes,Footwear,87
3715,18,Female,Hat,Accessories,31
3716,63,Female,Sunglasses,Accessories,34
3717,57,Female,Shirt,Clothing,53
3718,45,Female,T-shirt,Clothing,85
3719,36,Female,Pants,Clothing,50
3720,20,Female,Pants,Clothing,91
3721,21,Female,Hat,Accessories,56
3722,62,Female,Coat,Outerwear,60
3723,23,Female,Jacket,Outerwear,34
3724,26,Female,Sandals,Footwear,30
3725,30,Female,Gloves,Accessories,71
3726,18,Female,Dress,Clothing,100
3727,47,Female,Belt,Accessories,85
3728,41,Female,Socks,Clothing,83
3729,62,Female,Jacket,Outerwear,31
3730,28,Female,Boots,Footwear,82
3731,46,Female,Shirt,Clothing,79
3732,54,Female,Hat,Accessories,62
3733,36,Female,Shoes,Footwear,92
3734,25,Female,Socks,Clothing,58
3735,38,Female,Hoodie,Clothing,88
3736,38,Female,Sandals,Footwear,44
3737,42,Female,Jeans,Clothing,56
3738,19,Female,Jewelry,Accessories,23
3739,34,Female,Shorts,Clothing,45
3740,38,Female,Sunglasses,Accessories,31
3741,42,Female,Pants,Clothing,96
3742,58,Female,Shirt,Clothing,96
3743,56,Female,Shirt,Clothing,80
3744,62,Female,Pants,Clothing,28
3745,24,Female,Hoodie,Clothing,51
3746,60,Female,Socks,Clothing,41
3747,53,Female,Coat,Outerwear,99
3748,26,Female,Sweater,Clothing,53
3749,34,Female,Backpack,Accessories,25
3750,24,Female,Blouse,Clothing,95
3751,42,Female,Hoodie,Clothing,88
3752,36,Female,Jewelry,Accessories,97
3753,24,Female,Coat,Outerwear,81
3754,39,Female,Sunglasses,Accessories,26
3755,46,Female,Shoes,Footwear,41
3756,64,Female,Skirt,Clothing,93
3757,64,Female,Skirt,Clothing,69
3758,61,Female,Skirt,Clothing,44
3759,61,Female,Sandals,Footwear,54
3760,44,Female,Sneakers,Footwear,61
3761,65,Female,Socks,Clothing,80
3762,60,Female,Backpack,Accessories,30
3763,65,Female,Shorts,Clothing,94
3764,27,Female,Shirt,Clothing,24
3765,36,Female,Socks,Clothing,21
3766,22,Female,Jewelry,Accessories,52
3767,62,Female,Handbag,Accessories,59
3768,59,Female,Shorts,Clothing,51
3769,50,Female,Sweater,Clothing,35
3770,51,Female,Gloves,Accessories,87
3771,23,Female,Pants,Clothing,42
3772,21,Female,T-shirt,Clothing,86
3773,44,Female,Pants,Clothing,26
3774,25,Female,Sweater,Clothing,60
3775,57,Female,Gloves,Accessories,83
3776,41,Female,Belt,Accessories,63
3777,19,Female,Sneakers,Footwear,25
3778,43,Female,Shorts,Clothing,65
3779,25,Female,Sneakers,Footwear,60
3780,60,Female,Jeans,Clothing,75
3781,54,Female,Sneakers,Footwear,57
3782,52,Female,Boots,Footwear,99
3783,40,Female,Jacket,Outerwear,45
3784,39,Female,Gloves,Accessories,66
3785,54,Female,Socks,Clothing,53
3786,64,Female,Jeans,Clothing,94
3787,31,Female,Boots,Footwear,47
3788,37,Female,Blouse,Clothing,80
3789,43,Female,Hat,Accessories,65
3790,56,Female,Shirt,Clothing,75
3791,27,Female,Handbag,Accessories,45
3792,40,Female,Sunglasses,Accessories,51
3793,43,Female,Scarf,Accessories,58
3794,62,Female,Sunglasses,Accessories,20
3795,44,Female,Scarf,Accessories,82
3796,45,Female,Gloves,Accessories,92
3797,40,Female,Shorts,Clothing,81
3798,68,Female,Sunglasses,Accessories,44
3799,63,Female,Jewelry,Accessories,72
3800,60,Female,Jacket,Outerwear,26
3801,19,Female,Sweater,Clothing,26
3802,26,Female,Blouse,Clothing,84
3803,70,Female,Scarf,Accessories,72
3804,48,Female,Handbag,Accessories,55
3805,37,Female,Hat,Accessories,77
3806,48,Female,Scarf,Accessories,57
3807,18,Female,Boots,Footwear,71
3808,38,Female,Blouse,Clothing,39
3809,33,Female,Socks,Clothing,28
3810,57,Female,Shoes,Footwear,33
3811,46,Female,Skirt,Clothing,79
3812,46,Female,Belt,Accessories,30
3813,50,Female,Skirt,Clothing,75
3814,61,Female,Pants,Clothing,89
3815,45,Female,Dress,Clothing,95
3816,32,Female,Hat,Accessories,44
3817,29,Female,Coat,Outerwear,86
3818,66,Female,Scarf,Accessories,91
3819,70,Female,Sneakers,Footwear,41
3820,36,Female,Pants,Clothing,99
3821,34,Female,Belt,Accessories,65
3822,20,Female,Sneakers,Footwear,48
3823,70,Female,Hat,Accessories,41
3824,50,Female,Shirt,Clothing,42
3825,54,Female,Shorts,Clothing,26
3826,49,Female,Shorts,Clothing,35
3827,50,Female,Jacket,Outerwear,31
3828,62,Female,Jewelry,Accessories,73
3829,42,Female,Blouse,Clothing,82
3830,69,Female,Pants,Clothing,32
3831,22,Female,Hat,Accessories,27
3832,36,Female,Backpack,Accessories,86
3833,64,Female,Boots,Footwear,38
3834,44,Female,Jacket,Outerwear,93
3835,43,Female,Hoodie,Clothing,59
3836,58,Female,Sandals,Footwear,58
3837,62,Female,Skirt,Clothing,84
3838,45,Female,Hoodie,Clothing,100
3839,47,Female,Dress,Clothing,25
3840,66,Female,Sandals,Footwear,29
3841,30,Female,Jeans,Clothing,42
3842,68,Female,Jeans,Clothing,57
3843,35,Female,Jacket,Outerwear,84
3844,64,Female,Hat,Accessories,71
3845,30,Female,Shorts,Clothing,87
3846,58,Female,Sweater,Clothing,52
3847,57,Female,Blouse,Clothing,58
3848,60,Female,Sweater,Clothing,34
3849,22,Female,Jewelry,Accessories,60
3850,46,Female,Hoodie,Clothing,68
3851,27,Female,Jewelry,Accessories,74
3852,50,Female,Scarf,Accessories,83
3853,65,Female,Hat,Accessories,79
3854,61,Female,Sunglasses,Accessories,76
3855,57,Female,T-shirt,Clothing,20
3856,40,Female,Shirt,Clothing,61
3857,39,Female,Sandals,Footwear,78
3858,42,Female,Hat,Accessories,21
3859,30,Female,T-shirt,Clothing,77
3860,65,Female,Shorts,Clothing,88
3861,57,Female,Sunglasses,Accessories,64
3862,64,Female,Jacket,Outerwear,57
3863,56,Female,Shirt,Clothing,49
3864,40,Female,Scarf,Accessories,35
3865,55,Female,T-shirt,Clothing,99
3866,25,Female,Shorts,Clothing,42
3867,58,Female,Hat,Accessories,32
3868,46,Female,Jacket,Outerwear,21
3869,18,Female,Dress,Clothing,29
3870,26,Female,Coat,Outerwear,64
3871,61,Female,Sandals,Footwear,46
3872,55,Female,T-shirt,Clothing,97
3873,41,Female,Jacket,Outerwear,94
3874,42,Female,Sandals,Footwear,43
3875,70,Female,Sweater,Clothing,54
3876,63,Female,Hat,Accessories,51
3877,60,Female,Shoes,Footwear,85
3878,28,Female,Hoodie,Clothing,96
3879,60,Female,Hat,Accessories,42
3880,26,Female,Skirt,Clothing,63
3881,42,Female,Shirt,Clothing,20
3882,56,Female,Scarf,Accessories,25
3883,35,Female,Pants,Clothing,95
3884,34,Female,Hat,Accessories,38
3885,47,Female,Sandals,Footwear,29
3886,49,Female,Socks,Clothing,64
3887,37,Female,Jewelry,Accessories,92
3888,40,Female,Shirt,Clothing,34
3889,45,Female,Sneakers,Footwear,69
3890,57,Female,Dress,Clothing,65
3891,35,Female,Shirt,Clothing,81
3892,36,Female,Dress,Clothing,30
3893,35,Female,Jewelry,Accessories,86
3894,21,Female,Hat,Accessories,64
3895,66,Female,Skirt,Clothing,78
3896,40,Female,Hoodie,Clothing,28
3897,52,Female,Backpack,Accessories,49
3898,46,Female,Belt,Accessories,33
3899,44,Female,Shoes,Footwear,77
3900,52,Female,Handbag,Accessories,81
